REGISTRO,nome,preco
1039001920041,ABRETIA,"314,99"
1039001920058,ABRETIA,"75,45"
1039001920066,ABRETIA,"161,61"
1039001920074,ABRETIA,"323,23"
1039001920082,ABRETIA,"646,51"
1039001930010,ZESTEN,"76,21"
1039001930029,ZESTEN,"163,28"
1039001930037,ZESTEN,"326,59"
1039001930045,ZESTEN,"653,19"
1039001930061,ZESTEN,"104,60"
1039001930071,ZESTEN,"224,11"
1039001930088,ZESTEN,"448,17"
1039001930096,ZESTEN,"896,36"
1039001930118,ZESTEN,"213,78"
1039001930126,ZESTEN,"458,10"
1039001930134,ZESTEN,"916,16"
1039001930142,ZESTEN,"1832,36"
1039001940016,TRACOX,"29,85"
1039001940024,TRACOX,"63,99"
1039001940032,TRACOX,"127,96"
1039001940040,TRACOX,"255,86"
1039001940067,TRACOX,"96,83"
1039001940075,TRACOX,"207,48"
1039001940083,TRACOX,"414,96"
1039001940091,TRACOX,"829,88"
1039001940113,TRACOX,"193,04"
1039001940121,TRACOX,"413,56"
1039001940131,TRACOX,"827,17"
1039001940148,TRACOX,"1654,35"
1039001950011,PREFISS,"72,81"
1039001950021,PREFISS,"97,08"
1039001950038,PREFISS,"145,67"
1039001950054,PREFISS,"118,27"
1039001950062,PREFISS,"157,70"
1039001950070,PREFISS,"236,52"
1039001960017,DESIRÉE,"113,30"
1039001960025,DESIRÉE,"226,64"
1039001970012,UNITRAM,"102,60"
1039001970020,UNITRAM,"109,96"
1039001970039,UNITRAM,"205,22"
1039001970047,UNITRAM,"219,88"
1039001970055,UNITRAM,"439,77"
1039001970063,UNITRAM,"51,32"
1039001970071,UNITRAM,"233,72"
1039001970081,UNITRAM,"467,47"
1039001970111,UNITRAM,"89,14"
1039001970128,UNITRAM,"178,25"
1039001970136,UNITRAM,"191,00"
1039001970144,UNITRAM,"254,67"
1039001970152,UNITRAM,"356,53"
1039001970160,UNITRAM,"382,01"
1039001970179,UNITRAM,"764,03"
1039001970195,UNITRAM,"75,48"
1039001970209,UNITRAM,"150,98"
1039001970217,UNITRAM,"161,72"
1039001970225,UNITRAM,"215,63"
1039001970233,UNITRAM,"301,90"
1039001970241,UNITRAM,"323,46"
1039001970251,UNITRAM,"646,93"
1039001980018,VESANOID,"1814,01"
1039001990013,ROHYPNOL,"16,91"
1039001990021,ROHYPNOL,"25,31"
1039002000017,PROGESTERONA,"42,25"
1039002000025,PROGESTERONA,"39,48"
1039002000033,PROGESTERONA,"118,45"
1039002010012,JUNNO,"65,14"
1039002010020,JUNNO,"60,84"
1039002010039,JUNNO,"182,55"
1039002030013,MARESIS HT,"71,66"
1039002040019,DORMONID,"76,89"
1039002040043,DORMONID,"115,42"
1039002040051,DORMONID,"38,38"
1039002040061,DORMONID,"57,63"
1039002050014,BACTRIM,"29,31"
1039002050022,BACTRIM,"28,77"
1039002050030,BACTRIM,"23,23"
1039002050049,BACTRIM,"44,92"
1039002060011,DEMI-D,"14,22"
1039002060028,DEMI-D,"42,65"
1039002060036,DEMI-D,"19,91"
1039002060044,DEMI-D,"39,79"
1039002060052,DEMI-D,"79,59"
1039002060060,DEMI-D,"142,13"
1039002060079,DEMI-D,"284,26"
1039002080010,ROSA®,"44,03"
1039002080029,ROSA®,"132,09"
1039002080037,ROSA®,"85,30"
1039002080045,ROSA®,"255,89"
1039002090016,ONUA,"36,39"
1039002090032,ONUA,"109,14"
1039002100011,REVERT,"53,13"
1039002100038,REVERT,"34,48"
1039002100046,REVERT,"22,98"
1039002120020,HEDD,"214,83"
1039002120063,HEDD,"69,30"
1039002130034,ISOY,"73,78"
1039002160014,FLORATIL,"37,25"
1039002160022,FLORATIL,"28,61"
1039002160030,FLORATIL,"38,45"
1039002160146,FLORATIL,"37,25"
1039002160170,FLORATIL,"42,08"
1039002160200,FLORATIL,"38,45"
1039002160227,FLORATIL,"59,32"
1039002160294,FLORATIL,"59,32"
1039002170011,CLOTRIMIX,"26,15"
1039002190029,CALCITRAN B12,"33,75"
1039002210011,CHERRY,"45,47"
1039002210021,CHERRY,"45,47"
1039002220017,PROSOY,"99,75"
1039002220025,PROSOY,"194,42"
1039002230020,NIXE,"89,67"
1039002230039,NIXE,"269,02"
1039002230071,NIXE,"251,05"
1039002230111,NIXE,"125,54"
1039002230128,NIXE,"251,05"
1039002240018,DENPRYX,"172,68"
1039002240026,DENPRYX,"725,30"
1039002250013,SEDAVAN,"30,12"
1039002250021,SEDAVAN,"24,33"
1039200060016,ENERGRIP C,"13,00"
1039200450078,TENOLON,"117,63"
1039200450116,TENOLON,"8,58"
1039200450132,TENOLON,"18,55"
1039200470044,CLORDILON,"19,74"
1039200470052,CLORDILON,"16,06"
1039200470087,CLORDILON,"15,86"
1039200520025,VERTIZAN,"12,19"
1039200540026,FUNGITRIN,"60,98"
1039200560043,CECOFLAN,"51,41"
1039200570014,GELLAT,"18,90"
1039200650018,ALGY-FLANDERIL,"17,49"
1039200650026,ALGY-FLANDERIL,"18,48"
1039200650073,ALGY-FLANDERIL,"20,20"
1039200670213,DEXAMEX,"11,23"
1039200730046,NIMELIT,"12,98"
1039200730070,NIMELIT,"20,10"
1039200790073,LOSACORON,"11,83"
1039200800052,PREDCORT,"11,43"
1039200800087,PREDCORT,"21,51"
1039200830040,DORFENOL,"10,87"
1039200840143,RENAPRIL,"7,34"
1039200840178,RENAPRIL,"31,27"
1039200890027,BERITIN   BC,"36,39"
1039200900014,SEDALIVE,"21,40"
1039200910011,ATENOCLOR,"28,71"
1039200910028,ATENOCLOR,"39,22"
1039200920104,DIMENIDRIN,"11,71"
1039200960017,REUMOTEC,"26,67"
1039201010101,DORALEX,"130,47"
1039201020050,MUCOVIT,"36,76"
1039201020069,MUCOVIT,"26,28"
1039201040027,MIOCARDIL,"52,91"
1039201060087,DERMITRAT,"26,23"
1039201060109,DERMITRAT,"46,07"
1039201070201,SECDAZOL,"25,47"
1039201080037,KATRIZAN,"13,40"
1039201090016,GLICOMET,"6,73"
1039201090032,GLICOMET,"6,70"
1039201100011,GINECOL,"62,27"
1039201190029,PEPTOVIT,"61,59"
1039201190037,PEPTOVIT,"84,67"
1039201260019,LORASLIV,"12,37"
1039201270073,FLAMATRAT,"15,00"
1039201320038,ZICLOVIR,"21,70"
1039201350018,ANCLORIC,"18,64"
1039201400023,VITAGLÓS,"19,48"
1039201400031,VITAGLÓS,"747,61"
1039201470056,AMPRAX,"10,31"
1039201470080,AMPRAX,"6,41"
1039201500052,AMLODIL,"26,96"
1039201500079,AMLODIL,"44,69"
1039201500095,AMLODIL,"22,75"
1039201500109,AMLODIL,"28,77"
1039201550033,BUTACID,"12,00"
1039201570069,FLUCONID,"10,89"
1039201570085,FLUCONID,"15,41"
1039201580013,QUADRINEO,"20,65"
1039201580056,QUADRINEO,"16,89"
1039201600014,RESFRIOL,"25,96"
1039201600022,RESFRIOL,"131,70"
1039201610095,CAPTOPRIL,"10,13"
1039201650011,AMINOFILINA,"5,38"
1039201650038,AMINOFILINA,"6,00"
1039201660017,DIGOXINA,"11,49"
1039201670012,IVERMECTINA,"17,35"
1039201670020,IVERMECTINA,"28,95"
1039201680042,ATENOLOL,"8,24"
1039201680093,ATENOLOL,"19,52"
1039201680141,ATENOLOL,"20,27"
1039201690021,SULFAMETOXAZOL + TRIMETOPRIMA,"18,25"
1039201700051,SULFAMETOXAZOL+TRIMETOPRIMA,"15,07"
1039201710014,CLOTRIMAZOL,"25,05"
1039201710030,CLOTRIMAZOL,"10,88"
1039201720011,ACECLOFENACO,"35,60"
1039201740010,NIMESULIDA,"12,84"
1039201750016,NIMESULIDA,"20,34"
1039201760021,PREDNISONA,"12,55"
1039201760054,PREDNISONA,"28,80"
1039201770033,MALEATO DE ENALAPRIL,"7,23"
1039201770051,MALEATO DE ENALAPRIL,"31,10"
1039201780012,LOSARTANA POTÁSSICA,"9,55"
1039201790026,VIT PANTENOL,"18,58"
1039201800021,CIPROFIBRATO,"59,21"
1039201810027,FINASTERIDA,"43,73"
1039201820014,CLORIDRATO DE TRAMADOL,"25,09"
1039201840023,DICLORIDRATO DE FLUNARIZINA,"12,00"
1039201850029,PANTOPRAZOL SÓDICO SESQUIHIDRATADO,"26,09"
1039201850037,PANTOPRAZOL SÓDICO SESQUIHIDRATADO,"52,19"
1039201850045,PANTOPRAZOL SÓDICO SESQUIHIDRATADO,"1363,65"
1039201870021,BESILATO DE ANLODIPINO,"213,27"
1039201870046,BESILATO DE ANLODIPINO,"236,98"
1039201870054,BESILATO DE ANLODIPINO,"21,58"
1039201870062,BESILATO DE ANLODIPINO,"43,42"
1039201880017,FOSFATO SÓDICO DE PREDNISOLONA,"12,97"
1039201880025,FOSFATO SÓDICO DE PREDNISOLONA,"27,39"
1039201890063,CLORIDRATO DE FLUOXETINA,"62,04"
1039201890071,CLORIDRATO DE FLUOXETINA,"31,01"
1039201900018,FLUCONAZOL,"10,12"
1039201900034,FLUCONAZOL,"14,65"
1039201910013,CLORTALIDONA,"13,55"
1039201920019,ATENOLOL + CLORTALIDONA,"23,10"
1039201920027,ATENOLOL + CLORTALIDONA,"33,30"
1039201930049,TOPIRAMATO,"39,63"
1039201930081,TOPIRAMATO,"86,57"
1039201930121,TOPIRAMATO,"179,59"
1039201940011,SECNIDAZOL,"19,09"
1039201940028,SECNIDAZOL,"32,46"
1039201950015,HEDERA HELIX VITAMEDIC,"27,49"
1039201970032,RISPERIDONA,"34,45"
1039201970075,RISPERIDONA,"42,15"
1039201970113,RISPERIDONA,"44,07"
1039201980011,VITDERA D3,"13,75"
1039201980021,VITDERA D3,"21,32"
1039201980054,VITDERA D3,"76,41"
1039201980070,VITDERA D3,"60,10"
1039201990025,REPAROSONO,"35,08"
1039202000010,CETOCONAZOL,"20,00"
1039202010016,IBUPROFENO,"24,64"
1039202030017,BIOVARIXON,"93,50"
1039202030025,BIOVARIXON,"164,33"
1040701030016,HEMITARTARATO DE RIVASTIGMINA,"135,51"
1040701030040,HEMITARTARATO DE RIVASTIGMINA,"155,48"
1040701030075,HEMITARTARATO DE RIVASTIGMINA,"176,57"
1040701030105,HEMITARTARATO DE RIVASTIGMINA,"180,31"
1040701040011,MESILATO DE IMATINIBE,"5582,66"
1040701040046,MESILATO DE IMATINIBE,"11176,47"
1040701070050,IVB - INSULINA HUMANA R,"2061,05"
1041100010043,SS WHITE 100,"89,97"
1043000080014,LONCORD,"23,78"
1043000080022,LONCORD,"55,39"
1043000130086,PRONAZOL,"48,79"
1043000130094,PRONAZOL,"95,08"
1043000180032,NEMODINE,"47,39"
1043000180059,NEMODINE,"83,14"
1043000270015,WINTER AP,"29,54"
1043000320012,DEOCIL,"34,52"
1043000320020,DEOCIL,"63,52"
1043000320101,DEOCIL,"99,36"
1043000360014,ULCESTOP,"20,10"
1043000360030,ULCESTOP,"77,98"
1043000400024,FLUXTAR,"38,09"
1043000400040,FLUXTAR,"51,92"
1043000410011,ARFLEX RETARD,"38,31"
1043000410021,ARFLEX RETARD,"72,73"
1043000420017,ANGIOPRIL,"42,86"
1043000420033,ANGIOPRIL,"62,02"
1043000430012,UNAK,"7,47"
1043000430020,UNAK,"22,35"
1043000430055,UNAK,"34,33"
1043000430063,UNAK,"86,11"
1043000430098,UNAK,"37,45"
1043000430101,UNAK,"103,35"
1043000450013,NYTEB,"25,82"
1043000450048,NYTEB,"110,67"
1043000450072,NYTEB,"221,34"
1044000050025,ACERATUM,"18,36"
1044000090015,PIOLETAL,"27,58"
1044000090031,PIOLETAL,"34,73"
1044000860015,TIAPLEX,"21,57"
1044000920018,TENSALDIN,"16,16"
1044000920042,TENSALDIN,"393,46"
1044000920050,TENSALDIN,"169,57"
1044000950014,TANDERALGIN,"19,45"
1044000950022,TANDERALGIN,"41,06"
1044001570030,ENDROSTAN,"58,46"
1044001570071,ENDROSTAN,"51,54"
1044001800016,CETOBETA,"50,08"
1044001800024,CETOBETA,"46,04"
1044001830012,NOVO RINO,"12,73"
1044001850021,NEMICINA,"21,44"
1044001870014,TIADOL,"21,85"
1044001870022,TIADOL,"29,79"
1044001880011,LIDIAL,"19,98"
1044001890015,DERMOSALIC,"34,34"
1044001890023,DERMOSALIC,"40,10"
1044001900010,TANDENE,"42,42"
1044001900029,TANDENE,"20,18"
1044001920021,MESTINON,"42,87"
1044001940012,CREMEDERME,"41,17"
1044001940020,CREMEDERME,"41,17"
1044001950034,MOVOXICAM,"22,17"
1044001950042,MOVOXICAM,"35,49"
1044001960056,AMOXICILINA,"89,68"
1044001970027,AZITROMICINA,"42,45"
1044001970061,AZITROMICINA,"60,48"
1044001980030,OLANZAPINA,"215,77"
1044001980073,OLANZAPINA,"318,72"
1044001980111,OLANZAPINA,"637,57"
1044001990028,AZITROMICINA,"40,09"
1044001990044,AZITROMICINA,"40,09"
1044002000102,VENLAFAXINA,"85,09"
1044002000129,VENLAFAXINA,"165,41"
1044002000145,VENLAFAXINA,"282,34"
1044002010035,AMOXICILINA,"40,59"
1044002020014,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"95,44"
1044002030044,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"149,87"
1044002030052,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"229,84"
1044002040031,OXALATO DE ESCITALOPRAM,"114,48"
1044002040074,OXALATO DE ESCITALOPRAM,"348,36"
1044002050010,ALENDRONATO DE SÓDIO,"58,46"
1044002060016,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"41,16"
1044002060024,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"42,00"
1044002070011,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA,"34,58"
1044002070021,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA,"32,20"
1044002080017,LEVOFLOXACINO HEMIHIDRATADO,"96,73"
1044002080025,LEVOFLOXACINO HEMIHIDRATADO,"138,02"
1044002090039,LEVORE,"41,43"
1044002130014,MELOXICAM,"18,33"
1044002130022,MELOXICAM,"35,45"
1044002150015,PAMELOR,"21,23"
1044002150023,PAMELOR,"33,25"
1044002150066,PAMELOR,"31,92"
1044002150074,PAMELOR,"49,92"
1044002150082,PAMELOR,"72,87"
1044002150090,PAMELOR,"98,37"
1044002150104,PAMELOR,"63,83"
1044002150112,PAMELOR,"99,81"
1044002150120,PAMELOR,"145,75"
1044002150139,PAMELOR,"196,78"
1044002200012,BENERVA,"7,06"
1044002200020,BENERVA,"26,61"
1044002200039,BENERVA,"53,14"
1044002220196,BIENN DIRECT,"29,82"
1044002220201,BIENN DIRECT,"37,26"
1044002220226,BIENN DIRECT,"58,84"
1044002220234,BIENN DIRECT,"73,56"
1044002240014,TANDERALGIN,"41,06"
1044002240022,TANDERALGIN,"18,63"
1044002250011,CARISOPRODOL + DICLOFENACO SÓDICO + PARACETAMOL + CAFEÍNA,"24,25"
1044002250028,CARISOPRODOL + DICLOFENACO SÓDICO + PARACETAMOL + CAFEÍNA,"12,13"
1044002260015,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,"22,40"
1044002260023,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,"27,84"
1044002270029,TYLEX,"25,90"
1044002270126,TYLEX,"35,71"
1044002270150,TYLEX,"69,64"
1044002270169,TYLEX,"94,02"
1044300090015,BIOVICERIN,"588,23"
1044300090023,BIOVICERIN,"34,48"
1044300090037,BIOVICERIN,"11,76"
1044300090045,BIOVICERIN,"66,60"
1044300200014,FOLIN,"84,34"
1044300200029,FOLIN,"31,85"
1044300400011,SABOFEN,"30,68"
1044300400028,SABOFEN,"21,40"
1044400180011,KELTIX,"32,45"
1044400200012,FLEBODIA,"20,50"
1044400200020,FLEBODIA,"38,42"
1044400200039,FLEBODIA,"76,87"
1044400210190,MILDÊ,"119,20"
1044400210212,MILDÊ,"447,04"
1044400210220,MILDÊ,"243,01"
1044400370031,HIDRION,"21,93"
1044400370058,HIDRION,"31,42"
1044400370155,HIDRION,"107,17"
1044400500024,ETNA,"75,98"
1044400500036,ETNA,"47,90"
1044400500040,ETNA,"151,96"
1044400500059,ETNA,"119,82"
1044400500091,ETNA,"431,29"
1044400530012,ORGANONEURO CEREBRAL,"84,11"
1044400530039,ORGANONEURO CEREBRAL,"302,85"
1044400560102,OZONYL,"802,75"
1044400660026,SEPURIN,"36,88"
1044401080010,BREXIN,"40,91"
1044401110076,PROTECTINA,"80,62"
1044401130018,ADEFORTE,"76,48"
1044401130026,ADEFORTE,"19,53"
1044401130042,ADEFORTE,"457,20"
1045400130144,HIRUDOID,"28,79"
1045400130152,HIRUDOID,"18,08"
1045400130160,HIRUDOID,"32,77"
1045400130187,HIRUDOID,"29,85"
1045400130209,HIRUDOID,"31,82"
1045400130225,HIRUDOID,"61,76"
1045400130241,HIRUDOID,"60,74"
1045400430342,LACTULONA,"58,06"
1045400430369,LACTULONA,"46,98"
1045400430377,LACTULONA,"46,98"
1045401590076,LOXONIN,"16,24"
1045401590084,LOXONIN,"32,07"
1045401590092,LOXONIN,"60,90"
1045401720018,BENICAR,"21,01"
1045401720034,BENICAR,"63,09"
1045401720042,BENICAR,"22,11"
1045401720069,BENICAR,"66,32"
1045401730031,BENICAR HCT,"73,79"
1045401730064,BENICAR HCT,"84,08"
1045401730099,BENICAR HCT,"84,08"
1045401730137,BENICAR HCT,"17,23"
1045401730145,BENICAR HCT,"19,62"
1045401750014,BENICARANLO,"16,40"
1045401750030,BENICARANLO,"70,28"
1045401750057,BENICARANLO,"79,45"
1045401750073,BENICARANLO,"18,55"
1045401750103,BENICARANLO,"18,55"
1045401750121,BENICARANLO,"79,45"
1045401780010,EFFIENT,"167,47"
1045401780029,EFFIENT,"358,87"
1045401780037,EFFIENT,"167,47"
1045401780045,EFFIENT,"358,94"
1045401820012,DAINITRE,"7,19"
1045401820020,DAINITRE,"30,03"
1045401830018,DAISAN,"17,40"
1045401830026,DAISAN,"42,40"
1045401830034,DAISAN,"86,93"
1045401840013,LATUDA®,"96,60"
1045401840021,LATUDA®,"193,17"
1045401840031,LATUDA®,"413,94"
1045401840048,LATUDA®,"827,88"
1045401840056,LATUDA®,"82,27"
1045401840064,LATUDA®,"164,54"
1045401840072,LATUDA®,"352,64"
1045401840080,LATUDA®,"705,26"
1045401840099,LATUDA®,"41,16"
1045401840102,LATUDA®,"82,27"
1045401840110,LATUDA®,"176,32"
1045401840129,LATUDA®,"352,64"
1045401850019,LIXIANA®,"81,04"
1045401850027,LIXIANA®,"173,71"
1045401850035,LIXIANA®,"162,12"
1045401850043,LIXIANA®,"347,39"
1045401850051,LIXIANA®,"40,54"
1045401860014,ROTEAS,"81,04"
1045401860022,ROTEAS,"173,69"
1045401860030,ROTEAS,"162,12"
1045401860049,ROTEAS,"347,39"
1045401860057,ROTEAS,"40,54"
1045401870011,LUTAB,"96,60"
1045401870036,LUTAB,"413,94"
1045401870052,LUTAB,"82,27"
1045401870079,LUTAB,"352,63"
1045401870095,LUTAB,"41,14"
1045401870117,LUTAB,"176,32"
1045401880015,LOXONIN FLEX,"64,51"
1045401880023,LOXONIN FLEX,"92,13"
1045401880031,LOXONIN FLEX,"1255,74"
1045401880041,LOXONIN FLEX,"1793,91"
1045401880058,LOXONIN FLEX,"3139,34"
1045401880066,LOXONIN FLEX,"4484,77"
1045401890010,CYGNUS D,"37,90"
1045401890029,CYGNUS D,"75,78"
1045401890037,CYGNUS D,"113,66"
1045401890045,CYGNUS D,"284,18"
1045401890053,CYGNUS D,"246,43"
1045401890061,CYGNUS D,"369,67"
1045401890071,CYGNUS D,"492,88"
1045401890088,CYGNUS D,"616,11"
1045401900016,BENICAR TRIPLO,"27,75"
1045401900024,BENICAR TRIPLO,"118,97"
1045401900032,BENICAR TRIPLO,"31,89"
1045401900040,BENICAR TRIPLO,"136,63"
1045401900059,BENICAR TRIPLO,"34,38"
1045401900067,BENICAR TRIPLO,"147,37"
1045401930012,BENICAR ODT,"21,01"
1045401930020,BENICAR ODT,"63,09"
1045401930039,BENICAR ODT,"22,11"
1045401930047,BENICAR ODT,"66,32"
1046500270019,NEODEX N,"17,20"
1046501030021,DEXAMETASONA,"10,47"
1046501160020,NEO CLOTRIMAZYL,"18,26"
1046501400013,NEOTOSS,"13,35"
1046501400021,NEOTOSS,"9,85"
1046502500011,SULFATO DE SALBUTAMOL,"4,67"
1046503500023,MALEATO DE DEXCLORFENIRAMINA,"12,88"
1046504030047,DROPROPIZINA,"13,70"
1046504370018,VALERATO DE BETAMETASONA,"30,34"
1046505030075,CLANISTIL,"8,09"
1047300310015,ESPINHEIRA SANTA,"51,45"
1047300350017,PASSIFLORA KLEIN,"11,11"
1047300360012,BOLDO KLEIN,"9,34"
1047300380021,TINTURA DE ESPINHEIRA DIVINA COMPOSTA,"12,68"
1047300390019,LIVTÓS,"6,24"
1047300410028,VARISBEM,"42,58"
1047300410044,VARISBEM,"82,02"
1047300420041,ALCACHOFRA VIDORA,"106,03"
1047300430010,CALMALEVHY,"54,42"
1047300440024,GINKGO VIDORA,"70,49"
1047300440075,GINKGO VIDORA,"92,29"
1047500430030,CIPRAMIL,"299,23"
1047500440044,LEXAPRO,"74,60"
1047500440060,LEXAPRO,"298,80"
1047500440079,LEXAPRO,"567,55"
1047500440087,LEXAPRO,"89,58"
1047500440109,LEXAPRO,"358,51"
1047500440168,LEXAPRO,"319,94"
1047500440265,LEXAPRO,"319,92"
1047500440273,LEXAPRO,"639,84"
1047500440291,LEXAPRO,"384,01"
1047500440311,LEXAPRO,"608,08"
1047500450015,CLOPIXOL,"45,77"
1047500450031,CLOPIXOL,"100,07"
1047500450058,CLOPIXOL,"46,02"
1047500450082,CLOPIXOL,"91,85"
1047500500047,EBIX,"81,61"
1047500500063,EBIX,"326,70"
1047500500071,EBIX,"653,37"
1047500500128,EBIX,"233,23"
1047500500136,EBIX,"699,82"
1047500520013,BRINTELLIX,"74,48"
1047500520021,BRINTELLIX,"223,56"
1047500520048,BRINTELLIX,"149,04"
1047500520056,BRINTELLIX,"447,18"
1047500520064,BRINTELLIX,"894,37"
1047500520072,BRINTELLIX,"90,86"
1047500520080,BRINTELLIX,"272,59"
1047500520099,BRINTELLIX,"545,14"
1047500520110,BRINTELLIX,"695,17"
1047500530035,REXULTI,"69,69"
1047500530043,REXULTI,"209,11"
1047500530051,REXULTI,"139,40"
1047500530061,REXULTI,"418,23"
1047500530078,REXULTI,"794,11"
1047500530086,REXULTI,"794,11"
1047500540014,VURTUOSO,"72,25"
1047500540022,VURTUOSO,"216,85"
1047500540049,VURTUOSO,"86,43"
1047500540057,VURTUOSO,"259,36"
1047500540081,VURTUOSO,"269,85"
1047500540111,VURTUOSO,"486,63"
1047700360011,LAVOLHO D,"13,70"
1048100100010,DORFEBRIL,"7,00"
1048100100023,DORFEBRIL,"5,58"
1048100310028,MENTALOL,"12,81"
1048100310052,MENTALOL,"81,60"
1048100410057,NEMOXIL,"27,07"
1048100410073,NEMOXIL,"33,55"
1048100440010,CLOFEN S,"12,29"
1048100450016,GLIBENECK,"6,86"
1048100490123,MAGNAZIA,"17,04"
1048100490141,MAGNAZIA,"112,35"
1048100490158,MAGNAZIA,"13,63"
1048100510051,DIURIT,"6,28"
1048100510061,DIURIT,"49,57"
1048100560016,CLOFEN K,"9,91"
1048100740014,VANTIL,"13,94"
1048100740065,VANTIL,"15,24"
1048100740073,VANTIL,"13,84"
1048100740138,VANTIL,"18,23"
1048100760023,LIDOPASS,"18,25"
1048100920225,SINVASTATINA,"22,49"
1048100920306,SINVASTATINA,"40,49"
1048100930026,CLORIDRATO DE METFORMINA,"7,95"
1048100940013,CETOCONAZOL,"23,83"
1048100940021,CETOCONAZOL,"65,43"
1048100950094,CAPTOPRIL,"10,00"
1048100960022,HIDROCLOROTIAZIDA,"4,22"
1048100970011,LEVOFLOXACINO,"60,44"
1048100970028,LEVOFLOXACINO,"77,98"
1048100980147,MALEATO DE ENALAPRIL,"510,67"
1048100980163,MALEATO DE ENALAPRIL,"671,89"
1048100980244,MALEATO DE ENALAPRIL,"342,21"
1048100980252,MALEATO DE ENALAPRIL,"24,64"
1048100980295,MALEATO DE ENALAPRIL,"13,69"
1048101000014,DICLOFENACO POTÁSSICO,"10,42"
1048101010011,NIMESULIDA,"16,29"
1048101010028,NIMESULIDA,"19,73"
1048101030029,BESILATO DE ANLODIPINO,"20,46"
1048101030053,BESILATO DE ANLODIPINO,"25,59"
1048101060033,NORFLOXACINO,"24,33"
1048101070047,ATORVASTATINA CÁLCICA,"54,52"
1048101070209,ATORVASTATINA CÁLCICA,"54,52"
1048101070365,ATORVASTATINA CÁLCICA,"109,05"
1048101080034,CLORIDRATO DE CICLOBENZAPRINA,"16,82"
1048101080077,CLORIDRATO DE CICLOBENZAPRINA,"10,07"
1048101080085,CLORIDRATO DE CICLOBENZAPRINA,"19,37"
1048101090013,DICLOFENACO SODICO,"11,06"
1048101100019,CLORIDRATO DE AMBROXOL,"14,77"
1048101100027,CLORIDRATO DE AMBROXOL,"12,34"
1048101110014,ACICLOVIR,"15,17"
1048101110057,ACICLOVIR,"81,16"
1048101120011,ATENOLOL,"7,40"
1048101120036,ATENOLOL,"13,29"
1048101130015,VITAONE C,"11,27"
1048101140053,CLORIDRATO DE CIPROFLOXACINO,"31,57"
1048101150105,GLIMEPIRIDA,"25,17"
1048101150148,GLIMEPIRIDA,"34,99"
1048101160011,CETOCONAZOL+DIPROPIONATO DE BETAMETASONA+SULFATO DE NEOMICINA,"20,35"
1048101170025,DICLOFENACO DIETILAMÔNIO,"11,56"
1048101190026,CLORIDRATO DE RANITIDINA,"12,93"
1048101200013,FLUCONAZOL,"9,39"
1048101200021,FLUCONAZOL,"15,05"
1048101210027,CETOCONAZOL,"15,10"
1048101220065,SUALIV,"7,43"
1048101220111,SUALIV,"9,00"
1048101230011,NITRATO DE MICONAZOL,"7,73"
1048101240031,DIGIAZIA,"49,03"
1048101240066,DIGIAZIA,"11,52"
1048101250010,ALBENDAZOL,"8,09"
1048101250029,ALBENDAZOL,"17,52"
1048101260083,BISSULFATO DE CLOPIDOGREL,"75,55"
1048101270011,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,"18,40"
1048101280025,PANTOPRAZOL SÓDICO,"43,96"
1048101280051,PANTOPRAZOL SÓDICO,"70,92"
1048101290012,CETOCONAZOL,"21,70"
1048101300018,REXPECONE,"14,74"
1048101300026,REXPECONE,"15,19"
1048101310013,GLIBENCLAMIDA,"10,47"
1048101320019,PARACETAMOL,"8,75"
1048101330030,RELAXMED,"47,76"
1048101330057,RELAXMED,"9,77"
1048101350015,CITRICONEX,"19,64"
1048101360029,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,"15,64"
1048101370148,ÁCIDO ACETILSALICÍLICO,"6,64"
1048101380011,GARGABEM,"21,09"
1048101380021,GARGABEM,"21,09"
1048101380097,GARGABEM,"12,69"
1048101380135,GARGABEM,"12,69"
1048101380178,GARGABEM,"12,69"
1048101380216,GARGABEM,"16,58"
1048101380259,GARGABEM,"12,33"
1048101390051,CLORIDRATO DE FEXOFENADINA,"17,22"
1048101390246,CLORIDRATO DE FEXOFENADINA,"34,58"
1048101390361,CLORIDRATO DE FEXOFENADINA,"54,06"
1048101400047,OMEPRAZOL,"19,17"
1048101400128,OMEPRAZOL,"27,69"
1048101410034,NEPRAZOL,"48,05"
1048101410042,NEPRAZOL,"20,02"
1048101410123,NEPRAZOL,"33,83"
1048101420013,AMOXICILINA TRIHIDRATADA,"19,08"
1048101420072,AMOXICILINA TRIHIDRATADA,"19,08"
1048101430019,HEDERA 1FARMA,"38,58"
1048101440022,ALENDRONATO DE SÓDIO,"31,44"
1048101470053,FEXX,"18,16"
