,nome,codigo,preco
3890,VIIBRYD,1014701830046,"259,81"
3891,VIIBRYD,1014701830052,"16,25"
3892,VIIBRYD,1014701830069,"32,49"
3893,VIIBRYD,1014701830075,"64,94"
3894,VIIBRYD,1014701830081,"129,89"
3895,VIIBRYD,1014701830098,"259,81"
3896,VIIBRYD,1014701830100,"519,59"
3897,VIIBRYD,1014701830117,"48,70"
3898,BELKYRA,1014701850014,"4037,84"
3899,TRIPLENEX,1014701860011,"115,50"
3900,TRIPLENEX,1014701860028,"173,24"
3901,TRIPLENEX,1014701860036,"231,00"
3902,COMBIGAN,1014701880010,"67,93"
3903,COMBIGAN,1014701880029,"106,97"
3904,FIBROGAMMIN P,1015101040036,"326,60"
3905,BERIGLOBINA,1015101050082,"27,10"
3906,HAEMATE P,1015101060071,"629,38"
3907,HAEMATE P,1015101060088,"1258,83"
3908,HAEMATE P,1015101060096,"2517,62"
3909,HAEMATE P,1015101060101,"629,38"
3910,HAEMATE P,1015101060118,"1258,83"
3911,HAEMATE P,1015101060126,"2517,62"
3912,BERIBUMIN,1015101080011,"187,87"
3913,TETANOGAMMA,1015101110042,"40,17"
3914,TETANOGAMMA,1015101110085,"40,17"
3915,TETANOGAMMA,1015101110093,"80,33"
3916,BERIATE P,1015101120102,"614,28"
3917,BERIATE P,1015101120110,"1227,77"
3918,BERIATE P,1015101120129,"2455,57"
3919,BERIPLAST P,1015101130027,"1789,17"
3920,BERIPLAST P,1015101130035,"599,05"
3921,STREPTASE,1015101160031,"473,89"
3922,BERIPLEX P/N,1015101170045,"1122,12"
3923,BERIPLEX P/N,1015101170053,"2244,23"
3924,HAEMOCOMPLETTAN P,1015101190011,"1456,74"
3925,HAEMOCOMPLETTAN P,1015101190038,"1456,74"
3926,HAEMOCOMPLETTAN P,1015101190046,"2913,48"
3927,SANDOGLOBULINA,1015101200033,"958,53"
3928,SANDOGLOBULINA,1015101200157,"650,04"
3929,SANDOGLOBULINA,1015101200181,"5200,32"
3930,RHOPHYLAC,1015101210012,"178,32"
3931,ALBUREX 20,1015101220026,"187,93"
3932,BIOSTATE,1015101230013,"629,38"
3933,BIOSTATE,1015101230021,"1258,83"
3934,BIOSTATE,1015101230031,"1258,83"
3935,BIOSTATE,1015101230048,"2517,62"
3936,ZEMAIRA,1015101240019,"1262,04"
3937,ZEMAIRA,1015101240027,"1262,04"
3938,BERINERT,1015101250014,"1961,52"
3939,BERINERT,1015101250022,"1961,52"
3940,BERINERT,1015101250030,"7846,08"
3941,BERINERT,1015101250049,"11769,12"
3942,HIZENTRA,1015101260011,"259,05"
3943,HIZENTRA,1015101260028,"518,11"
3944,HIZENTRA,1015101260036,"1036,20"
3945,HIZENTRA,1015101260044,"259,06"
3946,HIZENTRA,1015101260052,"518,11"
3947,HIZENTRA,1015101260060,"1036,23"
3948,IDELVION,1015101270015,"1740,95"
3949,IDELVION,1015101270023,"3481,90"
3950,IDELVION,1015101270031,"6963,81"
3951,IDELVION,1015101270041,"13927,60"
3952,MONONINE,1015101280029,"1754,11"
3953,VONCENTO,1015101290016,"629,38"
3954,VONCENTO,1015101290024,"1258,83"
3955,VONCENTO,1015101290032,"2517,62"
3956,AFSTYLA,1015101300011,"611,78"
3957,AFSTYLA,1015101300021,"1223,57"
3958,AFSTYLA,1015101300038,"2447,13"
3959,AFSTYLA,1015101300046,"4894,28"
3960,AFSTYLA,1015101300054,"7341,40"
3961,FLUCELVAX TETRA,1015101330018,"35,71"
3962,FLUCELVAX TETRA,1015101330026,"357,19"
3963,FLUCELVAX TETRA,1015101330034,"357,19"
3964,TRIVAGEL N,1015500070036,"42,98"
3965,VITERGAN ZINCO,1015500910085,"46,14"
3966,VITERGAN ZINCO,1015500910093,"73,57"
3967,VITERGAN ZINCO,1015500910123,"52,14"
3968,VITERGAN ZINCO,1015500910131,"89,35"
3969,VITERGAN ZINCO,1015500910141,"23,94"
3970,VITERGAN ZINCO,1015500910158,"27,03"
3971,PASALIX,1015500980059,"26,15"
3972,PASALIX,1015500980083,"12,33"
3973,PASALIX,1015500980091,"32,01"
3974,TAKIL,1015501940018,"45,87"
3975,LOSARTEC,1015502000116,"15,25"
3976,LOSARTEC,1015502000132,"36,06"
3977,VITERGAN MASTER,1015502050016,"49,26"
3978,VITERGAN MASTER,1015502050024,"19,37"
3979,VITERGAN MASTER,1015502050040,"81,05"
3980,SONORIPAN,1015502210110,"37,04"
3981,TENAG,1015502220027,"31,83"
3982,TENAG,1015502220051,"53,17"
3983,APLAUSE,1015502250023,"43,43"
3984,APLAUSE,1015502250031,"62,64"
3985,APLAUSE,1015502250041,"106,49"
3986,VECASTEN,1015502280021,"50,61"
3987,VECASTEN,1015502280038,"55,67"
3988,VECASTEN,1015502280089,"50,61"
3989,VECASTEN,1015502280097,"62,37"
3990,VECASTEN,1015502280119,"112,26"
3991,PROSTAT-HPB,1015502300020,"43,52"
3992,PROSTAT-HPB,1015502300071,"17,42"
3993,PERMEAR,1015502320072,"36,01"
3994,PERMEAR,1015502320080,"77,32"
3995,PERMEAR,1015502320099,"106,77"
3996,VICOG,1015502330019,"5,16"
3997,VICOG,1015502330035,"15,47"
3998,VICOG,1015502330051,"42,36"
3999,VAGI C,1015502360015,"28,67"
4000,TENAVIT,1015502370037,"41,68"
4001,MONALESS,1015502380016,"18,43"
4002,MONALESS,1015502380032,"47,37"
4003,MONALESS,1015502380040,"73,32"
4004,MAGNEN B6,1015502410012,"19,50"
4005,MAGNEN B6,1015502410039,"54,75"
4006,MAGNEN B6,1015502410047,"97,33"
4007,NORMATEN FIBER,1015502440019,"18,29"
4008,ENDOFOLIN,1015502450014,"20,99"
4009,ENDOFOLIN,1015502450022,"21,15"
4010,ENDOFOLIN,1015502450049,"50,82"
4011,PASALIX PI,1015502460011,"12,27"
4012,PASALIX PI,1015502460028,"27,19"
4013,PASALIX PI,1015502460036,"32,15"
4014,PASALIX PI,1015502460052,"59,21"
4015,KEFERIM,1015502470023,"20,51"
4016,DOZEMAST,1015502480010,"15,58"
4017,DOZEMAST,1015502480029,"31,15"
4018,DOZEMAST,1015502480037,"46,73"
4019,DOZEMAST,1015502480045,"93,46"
4020,DOZEMAST,1015502480053,"115,23"
4021,VITERSOL DM,1015502490024,"8,96"
4022,VITERSOL DM,1015502490059,"67,15"
4023,AD-ELEMENT,1016201810014,"5,81"
4024,PED ELEMENT,1016201820010,"7,56"
4025,NAVELBINE,1016202480013,"117,22"
4026,NAVELBINE,1016202480021,"175,92"
4027,NAVELBINE,1016202490019,"200,84"
4028,NAVELBINE,1016202490027,"946,50"
4029,BUSILVEX,1016202500014,"6309,87"
4030,JAVLOR,1016202510011,"529,42"
4031,JAVLOR,1016202510036,"2583,09"
4032,PROMANGIOL,1016203540011,"511,07"
4033,VACINA BCG,1016600010068,"378,15"
4034,VACINA BCG,1016600010076,"47,08"
4035,IMUNO  BCG,1016600160019,"279,82"
4036,IMUNO  BCG,1016600160027,"559,65"
4037,OVESTRION,1017100300019,"30,86"
4038,OVESTRION,1017100300058,"10,85"
4039,OVESTRION,1017100300081,"15,03"
4040,OVESTRION,1017100300091,"28,26"
4041,PUREGON,1017100810160,"694,37"
4042,PUREGON,1017100810179,"1388,86"
4043,SANDRENA,1017100840027,"41,13"
4044,SANDRENA,1017100840043,"22,51"
4045,IMPLANON,1017100880029,"516,63"
4046,CERAZETTE,1017100890024,"79,55"
4047,ESMERON,1017100960065,"899,27"
4048,ORGALUTRAN,1017100970011,"220,34"
4049,BRIDION,1017101790015,"2798,44"
4050,REBETOL,1017101800061,"88,17"
4051,ONICIT,1017101810016,"70,82"
4052,ONICIT,1017101810024,"529,38"
4053,ELONVA,1017101890011,"983,29"
4054,ELONVA,1017101890028,"1343,72"
4055,ZETIA,1017101900015,"101,39"
4056,ZETIA,1017101900031,"33,76"
4057,ZETIA,1017101900058,"202,78"
4058,ZETSIM,1017101930038,"83,78"
4059,ZETSIM,1017101930119,"83,78"
4060,ZETSIM,1017101930151,"137,59"
4061,TEMODAL,1017101940130,"543,96"
4062,TEMODAL,1017101940157,"135,96"
4063,TEMODAL,1017101940173,"543,93"
4064,TEMODAL,1017101940191,"2719,81"
4065,TEMODAL,1017101940211,"6663,64"
4066,TEMODAL,1017101940238,"3788,46"
4067,TEMODAL,1017101940254,"4870,88"
4068,NOXAFIL,1017101960018,"1706,12"
4069,VIATINE,1017101970099,"27,54"
4070,VIATINE,1017101970102,"82,62"
4071,NIMEGON MET,1017102030022,"147,51"
4072,NIMEGON MET,1017102030030,"73,74"
4073,NIMEGON MET,1017102030049,"147,51"
4074,NIMEGON MET,1017102030057,"73,74"
4075,NIMEGON MET,1017102030065,"147,51"
4076,NIMEGON,1017102050171,"74,83"
4077,NIMEGON,1017102050201,"74,83"
4078,NIMEGON,1017102050211,"149,68"
4079,AVIANT,1017102060045,"25,00"
4080,KEYTRUDA,1017102090017,"12234,74"
4081,PNEUMOVAX™ 23,1017102100012,"35,46"
4082,PNEUMOVAX™ 23,1017102100020,"354,62"
4083,GARDASIL,1017102110050,"409,86"
4084,GARDASIL 9,1017102120013,"4917,75"
4085,GARDASIL 9,1017102120021,"491,76"
4086,M-M-R II,1017102130019,"20,56"
4087,M-M-R II,1017102130043,"205,53"
4088,PROQUAD,1017102140049,"153,79"
4089,RECOMBIVAX® HB,1017102150011,"54,64"
4090,RECOMBIVAX® HB,1017102150028,"29,38"
4091,ROTATEQ,1017102160015,"126,47"
4092,VARIVAX,1017102170010,"94,68"
4093,VARIVAX,1017102170029,"946,83"
4094,ZOSTAVAX,1017102180016,"342,99"
4095,VAQTA,1017102190011,"54,01"
4096,VAQTA,1017102190038,"80,32"
4097,VAQTA,1017102190062,"803,11"
4098,ISENTRESS,1017102220018,"1572,82"
4099,ISENTRESS,1017102220026,"97,71"
4100,ISENTRESS,1017102220034,"390,91"
4101,PRIVYMTRA,1017102230013,"26401,34"
4102,PRIVYMTRA,1017102230021,"28682,94"
4103,INVANZ,1017102240019,"321,58"
4104,EMEND INJETÁVEL,1017102250014,"226,37"
4105,CANCIDAS,1017102260011,"2806,50"
4106,CANCIDAS,1017102260028,"3615,35"
4107,SIVEXTRO,1017102270015,"753,87"
4108,CUBICIN,1017102280010,"252,17"
4109,CUBICIN,1017102280037,"1260,82"
4110,JANUVIA,1017102290024,"37,43"
4111,JANUVIA,1017102290059,"74,83"
4112,JANUVIA,1017102290091,"74,83"
4113,JANUVIA,1017102290105,"149,68"
4114,JANUVIA,1017102290148,"37,43"
4115,JANUVIA,1017102290180,"74,83"
4116,JANUVIA,1017102290229,"74,83"
4117,JANUVIA,1017102290237,"149,68"
4118,ZERBAXA,1017102310017,"2576,21"
4119,JANUMET,1017102320012,"147,51"
4120,JANUMET,1017102320020,"73,74"
4121,JANUMET,1017102320039,"147,51"
4122,JANUMET,1017102320047,"73,74"
4123,JANUMET,1017102320055,"147,51"
4124,JANUMET,1017102320098,"52,20"
4125,JANUMET,1017102320101,"48,71"
4126,JANUMET,1017102320111,"156,59"
4127,JANUMET,1017102320128,"156,59"
4128,JANUMET,1017102320136,"146,17"
4129,PRIVYMTRA,1017102330018,"685,25"
4130,LISTO,1017400200015,"21,19"
4131,LISTO,1017400200031,"41,77"
4132,SINUSTRAT,1017400340083,"10,66"
4133,ACNASE GEL,1017400460017,"21,85"
4134,CAPSFEN,1017500210012,"8,26"
4135,CAPSFEN,1017500210020,"20,65"
4136,CAPSFEN,1017500210039,"41,28"
4137,CAPSFEN,1017500210047,"61,94"
4138,CAPSFEN,1017500210055,"412,89"
4139,CAPSFEN,1017500210063,"1032,23"
4140,MEPIVACAINA + LEVO-NORDEFRINA,1017700150013,"49,03"
4141,ALPHACAINE,1017700160027,"68,50"
4142,MEPIADRE,1017700220011,"101,09"
4143,MEPINOR,1017700240012,"49,03"
4144,ARTICAINE,1017700250018,"87,36"
4145,ARTICAINE,1017700250034,"115,14"
4146,ARTICAINE,1017700250069,"110,64"
4147,BENZOTOP,1017700270019,"7,49"
4148,BENZOTOP,1017700270027,"7,49"
4149,BENZOTOP,1017700270035,"7,49"
4150,PRILONEST,1017700280014,"82,55"
4151,MEPISV,1017700300015,"101,09"
4152,CITOSTAL,1018001040018,"24,72"
4153,CITOSTAL,1018001040026,"77,71"
4154,QUESTRAN LIGHT,1018001090028,"49,34"
4155,SOTACOR,1018001280056,"57,56"
4156,SOTACOR,1018001280080,"59,82"
4157,VUMON,1018001370048,"876,61"
4158,TAXOL,1018001510019,"754,98"
4159,TAXOL,1018001510035,"2516,74"
4160,TAXOL,1018001510051,"7550,45"
4161,REYATAZ,1018003010031,"1560,03"
4162,REYATAZ,1018003010099,"1141,26"
4163,ORENCIA,1018003900019,"1518,47"
4164,ORENCIA,1018003900027,"1205,49"
4165,ORENCIA,1018003900078,"4822,01"
4166,SPRYCEL,1018003920036,"5401,47"
4167,SPRYCEL,1018003920109,"10726,64"
4168,YERVOY,1018004020012,"14750,64"
4169,YERVOY,1018004020020,"59002,66"
4170,FORXIGA,1018004040064,"102,87"
4171,BYETTA,1018004050043,"337,27"
4172,XIGDUO XR,1018004070087,"117,27"
4173,OPDIVO,1018004080015,"2718,83"
4174,OPDIVO,1018004080023,"6797,06"
4175,EMPLICITI,1018004090010,"5508,21"
4176,EMPLICITI,1018004090029,"7344,27"
4177,REVLIMID,1018004100032,"9574,44"
4178,REVLIMID,1018004100040,"13465,55"
4179,REVLIMID,1018004100067,"10038,59"
4180,REVLIMID,1018004100075,"14118,33"
4181,REVLIMID,1018004100083,"18043,20"
4182,REVLIMID,1018004100105,"10588,67"
4183,REVLIMID,1018004100113,"14891,95"
4184,REVLIMID,1018004100121,"19031,85"
4185,REVLIMID,1018004100148,"16381,20"
4186,REVLIMID,1018004100164,"11647,57"
4187,REVLIMID,1018004100172,"16381,20"
4188,REBLOZYL,1018004110011,"9293,06"
4189,REBLOZYL,1018004110021,"27876,05"
4190,POMALYST,1018004120017,"5674,02"
4191,POMALYST,1018004120025,"8511,04"
4192,POMALYST,1018004120033,"6190,79"
4193,POMALYST,1018004120041,"9286,18"
4194,POMALYST,1018004120051,"6190,79"
4195,POMALYST,1018004120068,"9286,18"
4196,POMALYST,1018004120076,"7967,51"
4197,POMALYST,1018004120084,"12381,54"
4198,CAMZYOS,1018004130012,"6608,39"
4199,CAMZYOS,1018004130020,"6608,39"
4200,CAMZYOS,1018004130039,"6608,39"
4201,CAMZYOS,1018004130047,"6608,39"
4202,LAFEPE-SALBUTAMOL,1018300760025,"111,28"
4203,LAFEPE - METRONIDAZOL,1018300990039,"122,19"
4204,LAFEPE - PARACETAMOL,1018301040034,"101,53"
4205,SULFAMETOXAZOL+TRIMETOPRIMA,1018301210010,"100,29"
4206,DIPIRONA SÓDICA,1018301370018,"93,32"
4207,LAFEPE ZIDOVUDINA,1018301430056,"213,41"
4208,LAFEPE BENZNIDAZOL,1018301450021,"60,19"
4209,LAFEPE BENZNIDAZOL,1018301450054,"18,06"
4210,CLOZAPINA,1018301480026,"29,94"
4211,CLOZAPINA,1018301480050,"106,37"
4212,HEMIFUMARATO DE QUETIAPINA,1018301490110,"59,60"
4213,HEMIFUMARATO DE QUETIAPINA,1018301490129,"212,06"
4214,HEMIFUMARATO DE QUETIAPINA,1018301490137,"377,67"
4215,OLANZAPINA,1018301520125,"250,89"
4216,OLANZAPINA,1018301520133,"478,04"
4217,RITONAVIR,1018301530015,"43,44"
4218,DOLUTEGRAVIR SÓDICO,1018301540010,"705,92"
4219,DOLUTEGRAVIR SÓDICO,1018301540029,"35295,23"
4220,GENTAMISAN,1018600020019,"38,04"
4221,GENTAMISAN,1018600020027,"44,30"
4222,GENTAMISAN,1018600020035,"53,52"
4223,METOCLOSANTISA,1018600030014,"35,20"
4224,SANTROPINA,1018600100012,"52,07"
4225,SANTROPINA,1018600100020,"117,35"
4226,FUROSANTISA,1018600180016,"40,85"
4227,SANTIAZEPAM,1018600190046,"25,80"
4228,SANTIAZEPAM,1018600190062,"5,62"
4229,SANTIAZEPAM,1018600190070,"28,57"
4230,SANTIAZEPAM,1018600190097,"8,40"
4231,SANTIAZEPAM,1018600190100,"51,65"
4232,SANTIAZEPAM,1018600190119,"57,16"
4233,DIAZEPAM,1018600300011,"48,43"
4234,VITASANTISA C,1018600310017,"55,20"
4235,FUROSEMIDA,1018600320012,"84,41"
4236,FUROSEMIDA,1018600320020,"1,69"
4237,FUROSEMIDA,1018600320039,"4,22"
4238,FUROSEMIDA,1018600320047,"42,20"
4239,SANTIPLEX B,1018600330018,"62,81"
4240,SULFATO DE GENTAMICINA,1018600340013,"37,55"
4241,SULFATO DE GENTAMICINA,1018600340021,"177,44"
4242,SULFATO DE GENTAMICINA,1018600340031,"362,41"
4243,SULFATO DE GENTAMICINA,1018600340048,"0,74"
4244,SULFATO DE GENTAMICINA,1018600340056,"1,88"
4245,SULFATO DE GENTAMICINA,1018600340064,"3,55"
4246,SULFATO DE GENTAMICINA,1018600340072,"8,86"
4247,SULFATO DE GENTAMICINA,1018600340080,"7,24"
4248,SULFATO DE GENTAMICINA,1018600340099,"18,11"
4249,LACTOSAN,1018600350019,"25,81"
4250,LACTOSAN,1018600350027,"1290,61"
4251,CAMOMILINA C,1019100610044,"28,26"
4252,THERAPSOR,1019102380062,"19,04"
4253,THERAPSOR,1019102380097,"19,04"
4254,HIXIZINE,1019102560028,"28,11"
4255,HIXIZINE,1019102560036,"9,19"
4256,HIXIZINE,1019102560044,"27,59"
4257,HIXIZINE,1019102560125,"10,46"
4258,VITACID,1019102670028,"19,77"
4259,VITACID,1019102670036,"28,26"
4260,VITACID,1019102670060,"54,07"
4261,MICOLAMINA,1019102680015,"25,86"
4262,MICOLAMINA,1019102680031,"55,81"
4263,MICOLAMINA,1019102680041,"111,81"
4264,MICOLAMINA,1019102680082,"19,48"
4265,MICOLAMINA,1019102680090,"39,85"
4266,MICOLAMINA,1019102680104,"65,55"
4267,VITACID PLUS,1019102950012,"65,91"
4268,VITACID ACNE,1019103030014,"51,99"
4269,ALOXIDIL,1019103040011,"113,22"
4270,ALOXIDIL,1019103040028,"52,20"
4271,ALOXIDIL,1019103040036,"94,16"
4272,ALOXIDIL,1019103040044,"123,65"
4273,ALOXIDIL,1019103040052,"171,35"
4274,ALOXIDIL,1019103040060,"222,81"
4275,POLIXIL B,1020100540023,"1722,14"
4276,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,1020100620019,"87,00"
4277,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,1020100620027,"870,22"
4278,AZITROMICINA MONOIDRATADA,1020100630014,"93,06"
4279,AZITROMICINA MONOIDRATADA,1020100630022,"930,58"
4280,ERTAPENÉM SÓDICO,1020100640011,"209,03"
4281,ERTAPENÉM SÓDICO,1020100640028,"2090,28"
4282,CAMPTOSAR,1021601470034,"544,90"
4283,PROPIL,1021601480013,"12,35"
4284,LYRICA,1021601550127,"40,02"
4285,LYRICA,1021601550143,"80,04"
4286,LYRICA,1021601550240,"122,74"
4287,LYRICA,1021601550437,"9,73"
4288,PLATISTINE CS,1021601810031,"164,13"
4289,PLATISTINE CS,1021601810048,"87,56"
4290,MIANTREX CS,1021601820019,"164,50"
4291,LEGIFOL CS,1021601840052,"392,09"
4292,BESILATO DE ANLODIPINO,1021602380012,"8,04"
4293,BESILATO DE ANLODIPINO,1021602380020,"16,31"
4294,BESILATO DE ANLODIPINO,1021602380039,"15,85"
4295,BESILATO DE ANLODIPINO,1021602380047,"32,20"
4296,BESILATO DE ANLODIPINO,1021602380055,"16,89"
4297,BESILATO DE ANLODIPINO,1021602380063,"22,51"
4298,BESILATO DE ANLODIPINO,1021602380081,"23,78"
4299,BESILATO DE ANLODIPINO,1021602380098,"46,80"
4300,BESILATO DE ANLODIPINO,1021602380101,"48,27"
4301,BESILATO DE ANLODIPINO,1021602380111,"95,08"
4302,NIMENRIX,1021602430011,"186,59"
4303,CALTRATE 600 + M,1021602440023,"18,06"
4304,CALTRATE 600 + M,1021602440031,"36,16"
4305,CALTRATE 600 + D,1021602470011,"19,39"
4306,CALTRATE 600 + D,1021602470021,"38,76"
4307,STRESSTABS 600 ZINCO,1021602490012,"27,94"
4308,ENBREL PFS,1021602500026,"3181,44"
4309,ENBREL PFS,1021602500042,"6362,90"
4310,ENBREL PFS,1021602500077,"1554,88"
4311,ENBREL PFS,1021602500085,"3109,75"
4312,ENBREL PFS,1021602500093,"3091,47"
4313,ENBREL PFS,1021602500107,"6182,95"
4314,ENBREL PFS,1021602500131,"3073,24"
4315,ENBREL PFS,1021602500141,"3073,24"
4316,ENBREL PFS,1021602500158,"6146,45"
4317,ENBREL PFS,1021602500166,"6146,45"
4318,ENBREL PFS,1021602500182,"6225,41"
4319,ENBREL,1021602510021,"3181,44"
4320,VIAGRA,1021602620013,"51,78"
4321,VIAGRA,1021602620021,"14,22"
4322,VIAGRA,1021602620031,"113,82"
4323,VIAGRA,1021602620048,"56,92"
4324,VIAGRA,1021602620064,"89,11"
4325,VIAGRA,1021602620099,"28,46"
4326,ZOLOFT,1021602630019,"36,39"
4327,ZOLOFT,1021602630027,"44,47"
4328,ZOLOFT,1021602630051,"53,27"
4329,ZOLOFT,1021602630061,"57,25"
4330,ZOLOFT,1021602630078,"57,07"
4331,ZOLOFT,1021602630086,"122,69"
4332,SERMION,1021602640014,"69,41"
4333,REVATIO,1021602650044,"1805,75"
4334,NORVASC,1021602660015,"11,16"
4335,NORVASC,1021602660023,"22,65"
4336,NORVASC,1021602660041,"44,68"
4337,NORVASC,1021602660074,"32,99"
4338,NORVASC,1021602660082,"64,91"
4339,NORVASC,1021602660090,"67,97"
4340,NORVASC,1021602660104,"133,92"
4341,LIPITOR,1021602670010,"45,81"
4342,LIPITOR,1021602670037,"128,17"
4343,LIPITOR,1021602670045,"52,40"
4344,LIPITOR,1021602670061,"157,16"
4345,LIPITOR,1021602670071,"77,04"
4346,LIPITOR,1021602670096,"231,10"
4347,LIPITOR,1021602670126,"231,10"
4348,LIPITOR,1021602670142,"384,48"
4349,LIPITOR,1021602670169,"471,46"
4350,DICOXIBE,1021602680067,"9,67"
4351,CELEBRA,1021602690038,"36,49"
4352,CELEBRA,1021602690062,"11,86"
4353,CELEBRA,1021602690089,"30,03"
4354,CELEBRA,1021602690100,"87,78"
4355,CELEBRA,1021602690127,"44,45"
4356,CELEBRA,1021602690135,"5,32"
4357,EFEXOR,1021602700017,"45,05"
4358,EFEXOR,1021602700025,"90,07"
4359,EFEXOR,1021602700033,"63,89"
4360,EFEXOR,1021602700041,"127,75"
4361,EFEXOR,1021602700051,"19,23"
4362,EFEXOR,1021602700068,"38,48"
4363,EFEXOR,1021602700076,"82,46"
4364,EFEXOR,1021602700084,"192,99"
4365,EFEXOR,1021602700092,"273,76"
4366,GEODON,1021602710012,"116,32"
4367,GEODON,1021602710039,"249,37"
4368,GEODON,1021602710055,"193,69"
4369,GEODON,1021602710071,"415,07"
4370,XALACOM,1021602740019,"104,14"
4371,XALATAN,1021602750014,"92,69"
4372,CARDURAN,1021602760011,"58,00"
4373,CARDURAN,1021602760036,"174,04"
4374,CITALOR,1021602770058,"42,73"
4375,CITALOR,1021602770147,"42,73"
4376,CITALOR,1021602770155,"128,17"
4377,CITALOR,1021602770163,"192,24"
4378,CITALOR,1021602770171,"42,73"
4379,CITALOR,1021602770181,"128,17"
4380,CITALOR,1021602770198,"192,24"
4381,CITALOR,1021602770201,"85,44"
4382,CITALOR,1021602770211,"256,32"
4383,CITALOR,1021602770228,"384,51"
4384,CITALOR,1021602770236,"256,31"
4385,CITALOR,1021602770244,"384,48"
4386,DETRUSITOL,1021602780010,"230,80"
4387,ALOND,1021602790016,"24,11"
4388,ALOND,1021602790040,"67,53"
4389,ALOND,1021602790091,"114,35"
4390,ALOND,1021602790113,"6,94"
4391,DORICIN,1023500720090,"8,58"
4392,DORICIN,1023500720181,"80,72"
4393,DORICIN,1023500720198,"9,71"
4394,DORICIN,1023500720201,"7,63"
4395,DORICIN,1023500720211,"11,58"
4396,DORICIN,1023500720228,"15,84"
4397,DORICIN,1023500720236,"95,40"
4398,EMISTIN,1023500860089,"24,41"
4399,EMISTIN,1023500860097,"23,23"
4400,FRIXOPEL,1023501060056,"13,26"
4401,GELMAX,1023501110016,"10,86"
4402,GELMAX,1023501110024,"21,57"
4403,GELMAX,1023501110040,"44,60"
4404,GELMAX,1023501110113,"10,86"
4405,GELMAX,1023501110156,"21,99"
4406,GELMAX,1023501110253,"162,79"
4407,GELMAX,1023501110296,"21,99"
4408,NARIDRIN,1023501450011,"10,74"
4409,NARIDRIN,1023501450016,"10,35"
4410,NARIDRIN,1023501450054,"17,23"
4411,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560135,"25,50"
4412,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560143,"46,57"
4413,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560151,"87,98"
4414,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560194,"15,42"
4415,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560208,"25,77"
4416,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560216,"49,33"
4417,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560267,"135,80"
4418,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,1023501560275,"81,24"
4419,PREDMICIN,1023501740028,"20,30"
4420,QUINOFORM,1023501920026,"25,43"
4421,DORSPAN,1023502250164,"12,49"
4422,DORSPAN,1023502250172,"12,10"
4423,COMPLEXO B 12,1023502420086,"18,00"
4424,NORIDERM,1023502590046,"20,25"
4425,CYSTEX,1023502830020,"20,02"
4426,ENERGIL C,1023502940020,"9,23"
4427,ENERGIL C,1023502940098,"8,30"
4428,ENERGIL C,1023502940195,"13,32"
4429,ENERGIL C,1023502940209,"8,30"
4430,ENERGIL C,1023502940217,"20,87"
4431,RANITIL,1023503190017,"19,65"
4432,APEVITIN BC,1023503280016,"23,86"
4433,APEVITIN BC,1023503280032,"23,86"
4434,GEROVITAL,1023503390040,"39,61"
4435,GEROVITAL,1023503390059,"52,83"
4436,POLICLAVUMOXIL,1023503520033,"53,74"
4437,POLICLAVUMOXIL,1023503520084,"76,35"
4438,FOLIFOLIN,1023503720059,"8,93"
4439,ITRALEX,1023503820010,"33,04"
4440,ITRALEX,1023503820037,"117,15"
4441,ANTIVIRAX,1023504060011,"74,43"
4442,ANTIVIRAX,1023504060036,"18,93"
4443,ANTIVIRAX,1023504060060,"89,32"
4444,ANTIVIRAX,1023504060079,"89,79"
4445,ANTIVIRAX,1023504060087,"134,67"
4446,ANTIVIRAX,1023504060095,"224,46"
4447,OMEPRAZIN,1023504100070,"33,65"
4448,OMEPRAZIN,1023504100178,"32,35"
4449,EMSGRIP,1023504180023,"47,83"
4450,REPOFLOR,1023504200016,"26,57"
4451,REPOFLOR,1023504200024,"19,30"
4452,REPOFLOR,1023504200040,"22,43"
4453,REPOFLOR,1023504200091,"30,71"
4454,REPOFLOR,1023504200113,"28,75"
4455,ENDCOFF,1023504210054,"11,07"
4456,ENDCOFF,1023504210161,"11,07"
